loan_amnt,term,int_rate,sub_grade,verification_status,addr_state,dti,open_acc,revol_util,total_acc,last_fico_range_high,last_fico_range_low,avg_cur_bal,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,pct_tl_nvr_dlq,loan_status
7000.0, 36 months,9.8,B3,Verified,MO,20.07,16.0,25.6,34.0,729.0,725.0,8164.0,234.0,5.0,97.1,Fully Paid
5000.0, 36 months,9.8,B3,Verified,NJ,8.5,10.0,48.6,27.0,574.0,570.0,9140.0,172.0,4.0,74.1,Fully Paid
30000.0, 60 months,26.06,F5,Source Verified,CA,23.25,21.0,45.3,61.0,639.0,635.0,6550.0,241.0,0.0,100.0,Charged Off
25000.0, 60 months,18.99,E1,Verified,VA,38.37,11.0,75.9,43.0,689.0,685.0,7270.0,134.0,6.0,100.0,Fully Paid
9200.0, 36 months,11.48,B5,Source Verified,CA,5.63,8.0,64.3,15.0,594.0,590.0,1331.0,136.0,2.0,80.0,Fully Paid
20400.0, 60 months,16.59,D2,Verified,FL,23.76,10.0,78.0,30.0,664.0,660.0,10739.0,389.0,4.0,83.0,Fully Paid
5000.0, 36 months,9.17,B2,Not Verified,CA,17.15,6.0,96.7,25.0,734.0,730.0,9434.0,212.0,50.0,91.3,Fully Paid
24000.0, 36 months,9.17,B2,Source Verified,CA,17.27,11.0,58.8,20.0,594.0,590.0,6605.0,258.0,9.0,100.0,Charged Off
9600.0, 36 months,5.32,A1,Source Verified,NJ,13.52,17.0,46.8,42.0,694.0,690.0,44560.0,271.0,4.0,97.6,Fully Paid
34550.0, 60 months,14.85,C5,Source Verified,FL,15.61,12.0,16.6,29.0,764.0,760.0,3608.0,216.0,8.0,100.0,Fully Paid
7500.0, 36 months,12.88,C2,Source Verified,FL,26.26,24.0,10.7,49.0,729.0,725.0,7694.0,151.0,2.0,91.8,Fully Paid
6000.0, 36 months,11.48,B5,Source Verified,CA,2.83,8.0,36.4,22.0,734.0,730.0,45245.0,227.0,6.0,100.0,Fully Paid
16000.0, 36 months,14.85,C5,Verified,TX,23.64,9.0,71.1,27.0,664.0,660.0,17084.0,185.0,7.0,95.8,Fully Paid
6000.0, 36 months,6.49,A2,Not Verified,NC,4.19,5.0,73.8,15.0,809.0,805.0,2775.0,101.0,51.0,100.0,Fully Paid
6000.0, 36 months,11.48,B5,Verified,CA,32.66,7.0,45.8,16.0,694.0,690.0,4987.0,266.0,50.0,93.7,Charged Off
35000.0, 36 months,7.91,A5,Source Verified,TX,19.39,11.0,44.2,21.0,719.0,715.0,5747.0,182.0,1.0,100.0,Fully Paid
1000.0, 36 months,15.77,D1,Source Verified,GA,24.83,7.0,92.2,16.0,574.0,570.0,43706.0,130.0,16.0,75.0,Fully Paid
16000.0, 36 months,15.77,D1,Not Verified,MD,31.42,22.0,76.7,35.0,619.0,615.0,13551.0,253.0,2.0,100.0,Fully Paid
35000.0, 60 months,13.99,C4,Verified,CA,35.9,20.0,31.9,36.0,759.0,755.0,14656.0,244.0,4.0,100.0,Fully Paid
23650.0, 60 months,16.59,D2,Not Verified,NC,15.68,15.0,58.5,34.0,529.0,525.0,13151.0,245.0,15.0,85.3,Charged Off
21000.0, 36 months,7.91,A5,Source Verified,CA,10.97,6.0,65.2,32.0,709.0,705.0,70030.0,251.0,85.0,71.9,Fully Paid
4800.0, 36 months,11.48,B5,Source Verified,VA,9.1,9.0,53.0,20.0,709.0,705.0,29215.0,111.0,6.0,95.0,Fully Paid
7200.0, 36 months,14.85,C5,Source Verified,CA,10.84,12.0,31.8,20.0,684.0,680.0,4603.0,39.0,8.0,100.0,Fully Paid
21600.0, 60 months,11.99,C1,Not Verified,FL,10.05,5.0,70.5,17.0,789.0,785.0,3879.0,247.0,2.0,88.2,Fully Paid
10000.0, 36 months,5.32,A1,Not Verified,NY,23.56,15.0,27.0,22.0,794.0,790.0,2283.0,252.0,5.0,100.0,Fully Paid
5900.0, 36 months,11.48,B5,Source Verified,FL,16.99,6.0,56.0,34.0,659.0,655.0,977.0,406.0,3.0,76.0,Fully Paid
18500.0, 36 months,6.49,A2,Not Verified,MN,17.23,21.0,18.5,40.0,724.0,720.0,11440.0,204.0,2.0,100.0,Fully Paid
6000.0, 36 months,9.17,B2,Not Verified,PA,8.13,13.0,47.7,27.0,674.0,670.0,9067.0,109.0,3.0,77.8,Fully Paid
15000.0, 36 months,5.32,A1,Not Verified,NY,13.6,10.0,39.3,26.0,774.0,770.0,29842.0,228.0,11.0,100.0,Fully Paid
16000.0, 36 months,10.78,B4,Verified,TX,32.18,24.0,44.6,57.0,674.0,670.0,9870.0,188.0,1.0,96.4,Fully Paid
10000.0, 60 months,12.88,C2,Verified,VA,35.01,9.0,71.0,39.0,649.0,645.0,24096.0,247.0,3.0,100.0,Fully Paid
10000.0, 36 months,7.91,A5,Source Verified,NY,18.37,12.0,18.8,19.0,724.0,720.0,16314.0,132.0,3.0,100.0,Fully Paid
15000.0, 36 months,13.44,C3,Verified,TN,26.22,13.0,48.6,29.0,609.0,605.0,17969.0,370.0,0.0,100.0,Charged Off
16000.0, 60 months,19.89,E3,Verified,OR,24.9,14.0,90.3,15.0,644.0,640.0,3244.0,85.0,20.0,100.0,Fully Paid
16000.0, 36 months,7.49,A4,Not Verified,MA,10.87,6.0,53.0,15.0,699.0,695.0,5212.0,210.0,2.0,93.3,Fully Paid
8000.0, 36 months,13.99,C4,Verified,FL,12.54,14.0,52.4,21.0,584.0,580.0,717.0,102.0,0.0,95.2,Charged Off
15000.0, 36 months,9.17,B2,Not Verified,CA,22.69,10.0,76.6,16.0,584.0,580.0,3605.0,138.0,6.0,93.7,Charged Off
10000.0, 36 months,11.48,B5,Verified,GA,10.95,13.0,41.7,17.0,724.0,720.0,985.0,166.0,0.0,100.0,Fully Paid
8500.0, 36 months,10.78,B4,Not Verified,AZ,9.18,11.0,8.4,22.0,744.0,740.0,14241.0,105.0,2.0,90.9,Fully Paid
10000.0, 36 months,9.8,B3,Source Verified,CA,3.4,2.0,58.1,5.0,744.0,740.0,3136.0,86.0,7.0,100.0,Fully Paid
24150.0, 60 months,19.48,E2,Verified,KY,22.7,9.0,88.0,10.0,514.0,510.0,21761.0,42.0,16.0,100.0,Charged Off
35000.0, 36 months,13.67,C4,Source Verified,VA,15.72,32.0,54.9,87.0,709.0,705.0,33230.0,315.0,12.0,95.3,Fully Paid
8000.0, 36 months,12.88,C2,Verified,MA,19.16,19.0,17.0,21.0,524.0,520.0,1465.0,66.0,7.0,90.5,Charged Off
5000.0, 36 months,11.48,B5,Verified,UT,18.65,9.0,46.4,21.0,659.0,655.0,3221.0,265.0,1.0,87.5,Fully Paid
12000.0, 60 months,9.17,B2,Not Verified,LA,28.13,8.0,24.2,26.0,769.0,765.0,43871.0,405.0,3.0,88.5,Fully Paid
10000.0, 36 months,10.78,B4,Not Verified,NC,27.24,5.0,40.2,17.0,764.0,760.0,2348.0,280.0,48.0,88.2,Fully Paid
16000.0, 36 months,11.48,B5,Source Verified,FL,26.11,13.0,66.3,21.0,574.0,570.0,2608.0,143.0,31.0,95.2,Charged Off
20000.0, 36 months,14.85,C5,Verified,CA,18.72,14.0,38.8,25.0,699.0,695.0,7056.0,104.0,0.0,92.0,Fully Paid
11000.0, 36 months,16.59,D2,Not Verified,IN,22.37,10.0,32.9,18.0,514.0,510.0,2325.0,153.0,19.0,94.4,Charged Off
13600.0, 60 months,16.59,D2,Verified,KY,30.64,12.0,63.7,38.0,729.0,725.0,9204.0,172.0,1.0,97.1,Fully Paid
5000.0, 36 months,10.78,B4,Source Verified,KS,17.29,11.0,50.1,18.0,689.0,685.0,2574.0,95.0,16.0,100.0,Fully Paid
17475.0, 36 months,8.49,B1,Not Verified,VA,23.9,12.0,35.3,24.0,634.0,630.0,3250.0,249.0,22.0,100.0,Fully Paid
2500.0, 36 months,8.49,B1,Not Verified,NY,15.08,7.0,59.8,24.0,794.0,790.0,30980.0,88.0,1.0,100.0,Fully Paid
8000.0, 36 months,8.49,B1,Not Verified,CA,16.16,12.0,36.7,30.0,734.0,730.0,2549.0,130.0,4.0,96.7,Fully Paid
1000.0, 36 months,16.59,D2,Not Verified,CA,37.44,8.0,73.6,17.0,704.0,700.0,3648.0,153.0,9.0,100.0,Fully Paid
20000.0, 36 months,6.49,A2,Not Verified,GA,11.73,17.0,39.1,40.0,724.0,720.0,18425.0,115.0,1.0,100.0,Fully Paid
30000.0, 36 months,12.88,C2,Verified,OH,34.7,14.0,97.9,44.0,734.0,730.0,16269.0,216.0,12.0,77.3,Fully Paid
7850.0, 36 months,13.44,C3,Verified,CA,26.98,7.0,74.1,14.0,674.0,670.0,6597.0,125.0,20.0,100.0,Fully Paid
10325.0, 36 months,22.45,F1,Verified,VA,31.85,11.0,62.0,40.0,524.0,520.0,19244.0,177.0,4.0,98.0,Charged Off
18500.0, 36 months,5.32,A1,Source Verified,MI,25.33,15.0,24.2,29.0,684.0,680.0,3659.0,354.0,9.0,100.0,Charged Off
20000.0, 60 months,11.99,C1,Source Verified,MI,18.41,20.0,38.8,31.0,739.0,735.0,11944.0,153.0,3.0,100.0,Fully Paid
8375.0, 36 months,10.78,B4,Not Verified,GA,25.5,17.0,38.3,33.0,509.0,505.0,9556.0,374.0,3.0,100.0,Charged Off
10000.0, 36 months,17.27,D3,Source Verified,MA,17.05,17.0,48.7,19.0,694.0,690.0,2203.0,100.0,4.0,94.7,Fully Paid
9000.0, 36 months,9.17,B2,Not Verified,IN,15.36,10.0,24.8,19.0,629.0,625.0,31577.0,350.0,13.0,73.7,Fully Paid
10000.0, 60 months,18.99,E1,Not Verified,MO,26.48,7.0,94.6,20.0,654.0,650.0,11728.0,152.0,46.0,95.0,Fully Paid
10500.0, 36 months,11.48,B5,Not Verified,NY,9.24,4.0,73.2,14.0,714.0,710.0,1428.0,121.0,4.0,100.0,Fully Paid
7000.0, 36 months,15.77,D1,Verified,NC,13.28,6.0,31.5,10.0,739.0,735.0,27162.0,143.0,23.0,90.0,Fully Paid
5000.0, 36 months,17.27,D3,Not Verified,TN,19.76,5.0,55.7,17.0,794.0,790.0,47931.0,57.0,9.0,100.0,Fully Paid
7200.0, 36 months,10.78,B4,Verified,GA,24.15,5.0,94.8,10.0,664.0,660.0,7110.0,102.0,57.0,100.0,Fully Paid
2500.0, 36 months,15.77,D1,Verified,PA,17.13,9.0,78.7,30.0,594.0,590.0,26028.0,74.0,9.0,93.1,Fully Paid
7000.0, 36 months,9.17,B2,Not Verified,WA,24.05,12.0,35.9,21.0,549.0,545.0,20696.0,122.0,7.0,90.5,Charged Off
15000.0, 60 months,17.97,D4,Not Verified,TX,31.55,13.0,79.1,55.0,529.0,525.0,3969.0,204.0,2.0,92.7,Charged Off
16000.0, 36 months,7.91,A5,Not Verified,NY,17.17,14.0,49.1,27.0,819.0,815.0,23857.0,155.0,2.0,88.9,Fully Paid
6000.0, 36 months,10.78,B4,Not Verified,NY,8.16,6.0,28.2,13.0,749.0,745.0,1106.0,181.0,8.0,69.2,Fully Paid
17500.0, 36 months,5.32,A1,Not Verified,AR,16.55,6.0,54.0,16.0,774.0,770.0,6851.0,215.0,15.0,100.0,Fully Paid
2000.0, 36 months,13.99,C4,Not Verified,VA,25.18,13.0,54.0,14.0,669.0,665.0,612.0,97.0,2.0,79.0,Fully Paid
23000.0, 36 months,8.49,B1,Not Verified,AL,12.35,8.0,66.8,18.0,709.0,705.0,2546.0,228.0,4.0,88.9,Fully Paid
26000.0, 36 months,22.45,F1,Verified,GA,23.19,8.0,45.0,18.0,504.0,500.0,14670.0,72.0,19.0,100.0,Charged Off
10000.0, 36 months,15.77,D1,Not Verified,NV,38.3,14.0,26.4,41.0,719.0,715.0,6763.0,91.0,3.0,94.6,Fully Paid
13725.0, 36 months,12.88,C2,Source Verified,VA,6.05,2.0,9.9,5.0,584.0,580.0,6807.0,94.0,45.0,60.0,Charged Off
9675.0, 36 months,11.48,B5,Not Verified,NY,30.71,17.0,73.5,31.0,734.0,730.0,16298.0,439.0,5.0,87.1,Fully Paid
35000.0, 36 months,14.85,C5,Verified,FL,20.02,20.0,68.3,50.0,734.0,730.0,6404.0,332.0,1.0,98.0,Fully Paid
12000.0, 36 months,14.85,C5,Verified,MI,21.76,17.0,56.3,27.0,714.0,710.0,6138.0,189.0,7.0,100.0,Fully Paid
16000.0, 60 months,13.44,C3,Source Verified,RI,7.26,12.0,45.5,36.0,709.0,705.0,2400.0,169.0,12.0,69.4,Fully Paid
20000.0, 36 months,16.59,D2,Verified,IL,30.1,16.0,67.8,25.0,704.0,700.0,11055.0,128.0,8.0,90.5,Fully Paid
10000.0, 36 months,10.78,B4,Source Verified,PA,20.37,11.0,79.4,12.0,704.0,700.0,2755.0,44.0,16.0,91.7,Fully Paid
4200.0, 36 months,9.17,B2,Not Verified,DC,13.2,6.0,71.9,18.0,659.0,655.0,53748.0,256.0,30.0,70.6,Fully Paid
20000.0, 36 months,9.17,B2,Not Verified,TX,36.23,13.0,37.9,37.0,719.0,715.0,11072.0,232.0,10.0,100.0,Fully Paid
10000.0, 36 months,9.17,B2,Not Verified,WA,21.84,7.0,94.1,23.0,679.0,675.0,45618.0,110.0,12.0,100.0,Fully Paid
12000.0, 60 months,10.78,B4,Not Verified,MN,21.86,7.0,61.8,30.0,809.0,805.0,34022.0,333.0,29.0,100.0,Fully Paid
12000.0, 60 months,9.8,B3,Not Verified,CT,11.79,7.0,89.3,16.0,759.0,755.0,35439.0,364.0,22.0,68.7,Fully Paid
10000.0, 36 months,7.49,A4,Not Verified,TX,39.7,10.0,26.6,27.0,739.0,735.0,16867.0,248.0,1.0,100.0,Fully Paid
8000.0, 36 months,10.78,B4,Verified,FL,15.01,24.0,25.0,44.0,669.0,665.0,16131.0,360.0,0.0,95.0,Fully Paid
7500.0, 36 months,14.85,C5,Verified,TX,36.23,15.0,95.6,65.0,674.0,670.0,5341.0,178.0,5.0,83.1,Fully Paid
35000.0, 60 months,18.49,D5,Source Verified,FL,18.15,38.0,68.9,49.0,514.0,510.0,1315.0,240.0,3.0,100.0,Charged Off
20000.0, 36 months,9.17,B2,Not Verified,WA,21.86,10.0,98.2,32.0,634.0,630.0,36525.0,82.0,37.0,100.0,Fully Paid
15000.0, 36 months,7.49,A4,Not Verified,FL,12.17,9.0,35.3,15.0,689.0,685.0,37179.0,71.0,10.0,100.0,Fully Paid
19750.0, 36 months,14.85,C5,Source Verified,VA,20.65,15.0,45.5,29.0,749.0,745.0,30343.0,164.0,8.0,85.7,Fully Paid
20000.0, 36 months,9.17,B2,Not Verified,ND,28.25,10.0,46.7,31.0,629.0,625.0,7759.0,125.0,9.0,93.5,Fully Paid
25000.0, 60 months,11.99,C1,Not Verified,IL,37.0,11.0,85.7,18.0,534.0,530.0,6322.0,364.0,48.0,100.0,Charged Off
10000.0, 36 months,9.17,B2,Not Verified,SC,21.59,11.0,68.5,29.0,694.0,690.0,15488.0,114.0,4.0,96.6,Fully Paid
15000.0, 36 months,5.32,A1,Not Verified,VA,22.06,5.0,33.3,6.0,689.0,685.0,6151.0,90.0,21.0,100.0,Fully Paid
4125.0, 36 months,26.06,F5,Source Verified,PA,15.13,8.0,51.0,16.0,589.0,585.0,4039.0,131.0,1.0,69.0,Fully Paid
23000.0, 36 months,11.48,B5,Not Verified,TX,19.65,20.0,33.1,37.0,624.0,620.0,6934.0,215.0,1.0,100.0,Charged Off
21000.0, 36 months,10.78,B4,Not Verified,CA,12.04,21.0,42.8,66.0,734.0,730.0,6868.0,377.0,8.0,95.3,Fully Paid
20000.0, 36 months,8.49,B1,Not Verified,MA,26.81,14.0,75.3,25.0,734.0,730.0,15565.0,313.0,22.0,92.0,Fully Paid
26000.0, 36 months,7.91,A5,Source Verified,ME,24.88,20.0,52.3,34.0,719.0,715.0,8368.0,315.0,24.0,100.0,Fully Paid
6000.0, 36 months,13.99,C4,Verified,FL,25.94,18.0,75.2,31.0,794.0,790.0,18070.0,121.0,14.0,100.0,Fully Paid
5600.0, 36 months,9.8,B3,Source Verified,FL,15.1,11.0,81.8,34.0,649.0,645.0,39128.0,95.0,16.0,84.8,Fully Paid
20000.0, 36 months,9.17,B2,Source Verified,TX,17.49,16.0,48.4,30.0,644.0,640.0,11765.0,267.0,3.0,89.7,Fully Paid
6000.0, 36 months,10.78,B4,Verified,OH,22.62,7.0,100.0,17.0,684.0,680.0,32551.0,195.0,46.0,100.0,Fully Paid
7200.0, 36 months,13.44,C3,Verified,VA,7.44,10.0,76.0,25.0,699.0,695.0,62623.0,220.0,7.0,88.0,Fully Paid
24000.0, 60 months,14.85,C5,Not Verified,AZ,24.3,18.0,56.3,30.0,534.0,530.0,16124.0,203.0,1.0,100.0,Charged Off
17000.0, 60 months,13.99,C4,Source Verified,AZ,11.05,7.0,66.3,11.0,784.0,780.0,20550.0,88.0,2.0,100.0,Fully Paid
16800.0, 36 months,10.78,B4,Not Verified,WA,16.34,13.0,56.0,18.0,664.0,660.0,16788.0,113.0,10.0,94.4,Fully Paid
28000.0, 60 months,8.49,B1,Not Verified,OR,14.26,11.0,65.1,21.0,784.0,780.0,32068.0,142.0,36.0,100.0,Fully Paid
20000.0, 60 months,13.99,C4,Not Verified,SC,10.23,8.0,89.5,23.0,579.0,575.0,42847.0,218.0,19.0,91.3,Fully Paid
20000.0, 60 months,19.48,E2,Source Verified,VA,22.71,19.0,28.6,43.0,699.0,695.0,3245.0,129.0,2.0,81.4,Fully Paid
9100.0, 36 months,8.49,B1,Not Verified,NJ,15.51,19.0,32.2,31.0,699.0,695.0,6611.0,84.0,17.0,90.3,Fully Paid
20800.0, 60 months,12.88,C2,Verified,VA,18.72,8.0,11.0,28.0,584.0,580.0,2594.0,459.0,2.0,82.0,Charged Off
28000.0, 60 months,23.13,F2,Not Verified,IN,20.29,14.0,26.6,45.0,629.0,625.0,14832.0,148.0,2.0,91.1,Fully Paid
8000.0, 36 months,15.77,D1,Verified,FL,37.44,31.0,56.0,49.0,659.0,655.0,11561.0,399.0,12.0,97.9,Charged Off
7000.0, 36 months,9.8,B3,Source Verified,NY,14.49,14.0,1.8,36.0,804.0,800.0,4961.0,160.0,10.0,100.0,Fully Paid
6000.0, 36 months,11.48,B5,Source Verified,TX,11.14,22.0,17.1,40.0,604.0,600.0,11660.0,95.0,0.0,89.7,Fully Paid
9000.0, 36 months,8.49,B1,Verified,WI,18.5,10.0,63.4,22.0,684.0,680.0,1626.0,248.0,14.0,100.0,Fully Paid
10800.0, 36 months,9.8,B3,Source Verified,NJ,29.86,9.0,44.1,35.0,654.0,650.0,10112.0,389.0,36.0,100.0,Fully Paid
35000.0, 60 months,24.24,F3,Verified,NY,10.77,21.0,37.2,27.0,629.0,625.0,3247.0,260.0,6.0,92.6,Fully Paid
5000.0, 36 months,11.99,C1,Not Verified,CO,29.85,31.0,6.6,68.0,664.0,660.0,10237.0,188.0,11.0,98.5,Fully Paid
18000.0, 60 months,13.99,C4,Verified,OH,29.35,19.0,66.0,30.0,714.0,710.0,4510.0,175.0,21.0,96.7,Fully Paid
35000.0, 60 months,13.44,C3,Verified,CT,10.9,12.0,30.4,29.0,689.0,685.0,23511.0,217.0,6.0,100.0,Fully Paid
10000.0, 36 months,11.99,C1,Source Verified,NJ,20.33,9.0,80.5,25.0,684.0,680.0,54634.0,438.0,3.0,50.0,Fully Paid
11000.0, 36 months,17.27,D3,Source Verified,TX,27.47,10.0,63.0,16.0,689.0,685.0,6043.0,363.0,6.0,100.0,Fully Paid
20800.0, 60 months,11.99,C1,Not Verified,MD,23.13,25.0,57.2,48.0,724.0,720.0,8823.0,121.0,8.0,100.0,Fully Paid
15000.0, 36 months,17.97,D4,Verified,CA,21.68,15.0,57.0,30.0,704.0,700.0,23683.0,50.0,15.0,100.0,Fully Paid
26875.0, 60 months,21.48,E5,Not Verified,WI,19.1,7.0,75.8,21.0,614.0,610.0,20308.0,180.0,0.0,95.2,Charged Off
4000.0, 36 months,15.77,D1,Not Verified,KY,30.39,12.0,57.5,16.0,739.0,735.0,15760.0,58.0,1.0,93.7,Fully Paid
15000.0, 36 months,9.8,B3,Source Verified,CA,13.22,6.0,72.4,13.0,729.0,725.0,3374.0,191.0,7.0,100.0,Fully Paid
5000.0, 36 months,6.99,A3,Not Verified,KY,22.78,4.0,30.0,31.0,729.0,725.0,9610.0,152.0,126.0,96.8,Fully Paid
8500.0, 36 months,17.27,D3,Source Verified,IL,15.76,9.0,36.5,17.0,734.0,730.0,5788.0,64.0,5.0,100.0,Fully Paid
20000.0, 36 months,14.85,C5,Source Verified,WA,2.64,17.0,67.5,39.0,694.0,690.0,28572.0,145.0,24.0,97.4,Fully Paid
12000.0, 36 months,5.32,A1,Not Verified,WA,13.35,27.0,17.6,49.0,784.0,780.0,1884.0,186.0,22.0,100.0,Fully Paid
9800.0, 36 months,9.17,B2,Source Verified,AR,17.29,12.0,44.7,40.0,509.0,505.0,15699.0,105.0,7.0,95.0,Fully Paid
5000.0, 36 months,7.49,A4,Not Verified,FL,24.15,22.0,23.8,58.0,779.0,775.0,14447.0,277.0,2.0,98.3,Fully Paid
27025.0, 36 months,7.49,A4,Verified,GA,13.44,24.0,40.7,44.0,689.0,685.0,50763.0,241.0,6.0,100.0,Fully Paid
12000.0, 36 months,7.91,A5,Source Verified,NY,13.39,12.0,21.1,24.0,739.0,735.0,3366.0,303.0,22.0,95.8,Fully Paid
20000.0, 36 months,11.48,B5,Source Verified,PA,12.84,9.0,57.7,25.0,794.0,790.0,15209.0,113.0,9.0,100.0,Fully Paid
24000.0, 60 months,14.85,C5,Verified,FL,11.38,8.0,64.1,20.0,589.0,585.0,6130.0,101.0,4.0,100.0,Charged Off
7050.0, 36 months,7.91,A5,Not Verified,NY,20.55,18.0,21.3,22.0,759.0,755.0,905.0,82.0,3.0,100.0,Fully Paid
9000.0, 36 months,5.32,A1,Not Verified,CA,20.22,11.0,64.8,31.0,779.0,775.0,26264.0,293.0,31.0,100.0,Fully Paid
6000.0, 36 months,11.99,C1,Source Verified,AZ,7.11,8.0,25.2,10.0,554.0,550.0,466.0,68.0,2.0,100.0,Charged Off
7000.0, 36 months,5.32,A1,Source Verified,NC,28.59,21.0,53.1,57.0,729.0,725.0,8899.0,423.0,9.0,100.0,Fully Paid
15000.0, 60 months,18.49,D5,Verified,NY,38.21,7.0,61.7,13.0,524.0,520.0,5247.0,375.0,13.0,92.3,Charged Off
12000.0, 36 months,9.17,B2,Source Verified,CA,8.3,13.0,50.9,38.0,744.0,740.0,34888.0,180.0,9.0,94.7,Fully Paid
35000.0, 36 months,7.91,A5,Source Verified,CA,21.26,13.0,65.1,38.0,709.0,705.0,6831.0,368.0,15.0,97.4,Fully Paid
24000.0, 60 months,9.8,B3,Not Verified,SC,13.14,11.0,28.0,36.0,744.0,740.0,12400.0,163.0,0.0,97.2,Fully Paid
7000.0, 36 months,7.91,A5,Source Verified,NJ,13.62,8.0,53.4,24.0,684.0,680.0,43882.0,174.0,44.0,95.8,Fully Paid
9800.0, 36 months,12.88,C2,Source Verified,CO,16.91,15.0,5.8,33.0,749.0,745.0,3748.0,131.0,3.0,87.5,Fully Paid
15400.0, 36 months,5.32,A1,Not Verified,CO,8.92,9.0,30.5,22.0,754.0,750.0,34331.0,184.0,11.0,100.0,Fully Paid
3000.0, 36 months,13.99,C4,Verified,MN,17.48,27.0,69.7,31.0,544.0,540.0,11223.0,74.0,8.0,100.0,Fully Paid
12000.0, 36 months,12.88,C2,Verified,NJ,33.53,34.0,36.8,50.0,644.0,640.0,9914.0,175.0,1.0,89.8,Fully Paid
18000.0, 60 months,12.88,C2,Verified,ME,30.35,13.0,58.9,27.0,669.0,665.0,19860.0,288.0,12.0,100.0,Fully Paid
4000.0, 36 months,10.78,B4,Source Verified,PA,12.35,12.0,52.1,14.0,729.0,725.0,2038.0,108.0,0.0,100.0,Fully Paid
20000.0, 36 months,6.49,A2,Not Verified,CA,19.65,16.0,16.6,42.0,794.0,790.0,7134.0,152.0,25.0,100.0,Fully Paid
6000.0, 36 months,5.32,A1,Source Verified,CT,7.97,4.0,44.0,12.0,784.0,780.0,7744.0,188.0,80.0,75.0,Fully Paid
8000.0, 36 months,9.8,B3,Source Verified,NC,19.1,7.0,22.3,23.0,749.0,745.0,17668.0,115.0,15.0,100.0,Fully Paid
20000.0, 36 months,11.99,C1,Not Verified,VA,15.15,9.0,61.7,23.0,704.0,700.0,55059.0,200.0,40.0,100.0,Fully Paid
15200.0, 36 months,12.88,C2,Verified,WA,33.5,15.0,59.9,26.0,709.0,705.0,19789.0,279.0,8.0,100.0,Fully Paid
8000.0, 36 months,12.88,C2,Source Verified,GA,25.59,14.0,49.0,32.0,684.0,680.0,5098.0,180.0,7.0,68.7,Fully Paid
4000.0, 36 months,10.78,B4,Source Verified,CT,0.0,5.0,0.0,5.0,669.0,665.0,1395.0,40.0,16.0,100.0,Fully Paid
28000.0, 36 months,5.32,A1,Not Verified,RI,14.96,9.0,34.5,25.0,719.0,715.0,25312.0,176.0,9.0,100.0,Fully Paid
32000.0, 36 months,12.88,C2,Verified,PA,23.08,16.0,80.3,34.0,724.0,720.0,20843.0,199.0,11.0,100.0,Fully Paid
5000.0, 36 months,7.49,A4,Not Verified,MI,5.24,11.0,32.9,27.0,664.0,660.0,5822.0,207.0,8.0,84.6,Fully Paid
10375.0, 36 months,14.85,C5,Source Verified,NJ,10.5,9.0,65.8,9.0,664.0,660.0,1331.0,46.0,5.0,100.0,Fully Paid
12000.0, 36 months,7.49,A4,Source Verified,OH,21.17,12.0,54.7,20.0,804.0,800.0,3298.0,118.0,3.0,100.0,Fully Paid
5000.0, 36 months,8.49,B1,Source Verified,NJ,22.72,9.0,31.7,24.0,759.0,755.0,9783.0,257.0,13.0,95.8,Fully Paid
20000.0, 36 months,8.49,B1,Not Verified,FL,8.94,12.0,46.6,43.0,804.0,800.0,20532.0,195.0,7.0,100.0,Fully Paid
35000.0, 36 months,18.49,D5,Verified,GA,29.88,17.0,91.0,26.0,549.0,545.0,19773.0,304.0,11.0,69.0,Charged Off
25000.0, 36 months,7.91,A5,Not Verified,LA,12.49,7.0,71.2,18.0,744.0,740.0,30020.0,256.0,9.0,94.4,Fully Paid
16000.0, 36 months,9.8,B3,Verified,CA,32.09,16.0,71.9,27.0,559.0,555.0,11238.0,148.0,10.0,100.0,Charged Off
20000.0, 36 months,11.99,C1,Verified,TX,25.76,24.0,70.4,34.0,674.0,670.0,10135.0,257.0,13.0,100.0,Fully Paid
15000.0, 36 months,9.8,B3,Not Verified,OH,35.23,18.0,27.5,31.0,789.0,785.0,13448.0,145.0,0.0,100.0,Fully Paid
10000.0, 36 months,9.8,B3,Not Verified,NY,16.04,10.0,58.3,16.0,704.0,700.0,3551.0,181.0,2.0,75.0,Fully Paid
6200.0, 36 months,13.44,C3,Verified,MA,22.36,9.0,18.8,12.0,839.0,835.0,1390.0,237.0,2.0,100.0,Fully Paid
16000.0, 36 months,9.17,B2,Not Verified,SC,28.08,15.0,83.9,44.0,719.0,715.0,6680.0,219.0,2.0,100.0,Fully Paid
28000.0, 36 months,7.91,A5,Source Verified,OH,14.85,12.0,72.7,17.0,774.0,770.0,80394.0,224.0,35.0,100.0,Fully Paid
15000.0, 36 months,9.8,B3,Verified,CA,29.83,3.0,25.9,12.0,804.0,800.0,18620.0,249.0,31.0,91.7,Fully Paid
12000.0, 60 months,10.78,B4,Not Verified,GA,4.36,17.0,33.9,25.0,684.0,680.0,14862.0,97.0,5.0,100.0,Fully Paid
7075.0, 36 months,11.48,B5,Verified,CA,28.06,18.0,29.8,21.0,604.0,600.0,1340.0,85.0,1.0,95.2,Fully Paid
10000.0, 36 months,16.59,D2,Not Verified,NY,13.53,9.0,79.5,11.0,694.0,690.0,15417.0,413.0,1.0,81.8,Fully Paid
